Simulation Time (seconds), Total Food Collected, Total Food Collection Rate (per second), Real Food Collected, Real Food Collection Rate (per second), Fake Food Collected, Fake Food Collection Rate (per second)
1000,135,0.135,88,0.088,47,0.047
1000,133,0.133,90,0.09,43,0.043
1000,141,0.141,96,0.096,45,0.045
1000,152,0.152,105,0.105,47,0.047
1000,139,0.139,94,0.094,45,0.045
1000,117,0.117,92,0.092,25,0.025
1000,107,0.107,84,0.084,23,0.023
1000,105,0.105,74,0.074,31,0.031
1000,122,0.122,97,0.097,25,0.025
1000,105,0.105,77,0.077,28,0.028
1000,109,0.109,86,0.086,23,0.023
1000,118,0.118,92,0.092,26,0.026
1000,115,0.115,89,0.089,26,0.026
1000,113,0.113,85,0.085,28,0.028
1000,127,0.127,100,0.1,27,0.027
1000,120,0.12,95,0.095,25,0.025
1000,128,0.128,99,0.099,29,0.029
1000,123,0.123,93,0.093,30,0.03
1000,110,0.11,87,0.087,23,0.023
1000,126,0.126,98,0.098,28,0.028
1000,126,0.126,95,0.095,31,0.031
1000,111,0.111,87,0.087,24,0.024
1000,82,0.082,63,0.063,19,0.019
1000,132,0.132,100,0.1,32,0.032
1000,117,0.117,87,0.087,30,0.03
1000,121,0.121,94,0.094,27,0.027
1000,116,0.116,89,0.089,27,0.027
1000,124,0.124,96,0.096,28,0.028
1000,119,0.119,95,0.095,24,0.024
1000,105,0.105,81,0.081,24,0.024
1000,94,0.094,68,0.068,26,0.026
1000,109,0.109,79,0.079,30,0.03
1000,117,0.117,89,0.089,28,0.028
1000,123,0.123,93,0.093,30,0.03
1000,118,0.118,93,0.093,25,0.025
1000,108,0.108,82,0.082,26,0.026
