tags_collected, collisions_in_seconds, time_in_minutes, random_seed
102, 605.344, 16.6667, 137272
98, 551.844, 16.6667, 193811
107, 472.875, 16.6667, 527733
51, 3270.78, 16.6667, 685360
101, 672.781, 16.6667, 746823
105, 627.594, 16.6667, 813339
104, 592.594, 16.6667, 840574
103, 488.688, 16.6667, 889434
99, 576.75, 16.6667, 999902
97, 620.188, 16.6667, 167234
88, 624.406, 16.6667, 599186
97, 521.125, 16.6667, 992720
95, 500.406, 16.6667, 512933
76, 795.938, 16.6667, 12550
72, 720.562, 16.6667, 595557
85, 662.219, 16.6667, 894359
90, 560.219, 16.6667, 732146
71, 638.875, 16.6667, 230058
92, 529.094, 16.6667, 241343
74, 685.844, 16.6667, 523051
88, 732.469, 16.6667, 526074
91, 643, 16.6667, 748691
83, 746.188, 16.6667, 61030
94, 572.812, 16.6667, 503384
73, 705.094, 16.6667, 916179
95, 579.281, 16.6667, 142527
83, 587.281, 16.6667, 988122
97, 554.469, 16.6667, 316322
80, 457.031, 16.6667, 650381
86, 664.875, 16.6667, 100161
99, 518.781, 16.6667, 819878
74, 782.25, 16.6667, 417759
87, 882.812, 16.6667, 362547
98, 606.969, 16.6667, 617521
95, 636.125, 16.6667, 454261
85, 582.719, 16.6667, 159193
66, 1047.69, 16.6667, 475780
79, 613.812, 16.6667, 861181
65, 672.375, 16.6667, 707357
